Data Transfer/Transmission/Cloud Connectivity-SA,Data Transfer/Transmission/Wireless Connectivity-SA,Data Transfer/Transmission/Wireless Setup-SA,Data Transfer/Transmission/Data Transfer Error-SA,Body/Design/Size-SA,Body/Design/Initialization Speed-SA,Body/Design/Build Quality-SA,Body/Design/Audible Noise-SA,OS Compatibility/iOS Compatibility-SA,OS Compatibility/Mac Compatibility-SA,OS Compatibility/Windows Compatibility-SA,Print Quality/Color Print Quality-SA,Print Quality/Overall Print Quality-SA,Print Quality/Monochrome Print Quality-SA,Print Quality/Print Speed-SA,Print Quality/Duplex Printing-SA,Error Messages/Error B200-SA,Error Messages/Non-specific/Unknown-SA,Error Messages/Paper Jam-SA,Ink/Ink Consumption-SA,Printing Media/Paper Feed-SA,Printing Media/CD/DVD Printing-SA,Customer Care/Agent Knowledge-SA,Customer Care/Overall Customer Service-SA,Software/Driver Performance-SA,Product Documentation/Documentation Clarity-SA,Product Documentation/Documentation Format-SA,Feature Request/Paper Feed Options-SA,Settings & Modes/Sleep/Power Save Mode-SA,Fax/Scan Function/Fax/Scan Operation-SA,Features & Functions/Menu Functions-SA,Sentence,Sentence#
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Anyways we love the wireless printing, the speed of this thing, and the wireless scanning features.",8146
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"It prints fast with high quality and does very well with color.",8147
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I will admit that it is loud (there is a quiet feature to it but we haven't played with it too much).",8148
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"You won't want to be printing this if someone is trying to nap in the same room, but it is definitely quiet enough that a person one or two rooms away won't even hear it.",8149
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"The MX882 was the best multi-function machine I have had, this model is nowhere near as good; it is loud, feels flimsy, has regular paper jams, and takes much longer to actually start printing.",8156
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Too big and complicate to use sometimes. - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) Ok.",8159
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Too big and complicate to use sometimes.",8160
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"A manual would help but seems like things don't come with manuals anymore.",8163
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I've also had problems with wireless connectivity, even though the printer and MacBook Pro are within 15 feet of the router.",8171
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) Found it difficult to connect to WIFI.",8178
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"One Star - Started jamming papers after 3 weeks of use.",8182
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"One Star - broke on the 1st when I tried to set it up, have to return",8184
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Only OK, with two flaws that make me want a different printer. - This printer is attractive and sleek.",8185
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"It's also pretty easy to set up.",8186
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Text and photos come out looking nice and clean.",8187
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"One is that the paper trays are very flimsy, they feel as though they're going to break every time I pull one out to reload paper.",8189
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The front panel drops down when a page is printed, this panel also feels flimsy and has broken so that it no longer releases automatically when a job is sent to the printer.",8190
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"The next time this printer runs out of ink we're going to buy another printer instead of spending the $60 for a complete set of ink cartridges.",8195
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Granted that we use it quite a bit and print a lot of photos on glossy photo paper, I was disappointed that the older model printer gave out so quickly.",8197
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"It has ethernet network capabilities.",8202
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I have found that a few similar models only have wireless networking capabilities.",8204
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The quality of the prints are good as we have come to expect from Canon products.",8206
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"It takes up a lot of space on the desk and its a behemoth compared to similar units in its class.",8211
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"It has airprint capability, however, you can only have it either hardwired LAN or Wireless LAN operation at a time.",8213
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"So when I want to airprint, I have to turn off the wired LAN and turn on the wireless.",8215
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"It is huge, takes up a ton of space on your desk.",8221
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"And it is by far the slowest printer ever.",8222
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"It is finicky and jams very easily.",8228
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"I bought this new printer only because my old one stopped scanning.",8231
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"I can't clear the jam because the paper is completely twisted up in the print cartridge.",8233
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Piece of Junk - This is the worst printer I have ever owned.",8236
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Canon should be ashamed of itself for putting out such a piece of junk.",8237
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The startup time is terrible.",8239
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"It just sits there and chugs along making noise but does not print for a long time.",8240
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The other problem is that it finally started printing with a blur and I could not get it to stop.",8241
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pixma MX922 a good choice. - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) Very happy with printer but disappointed it doesn't connect to my iPhone.",8244
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A bit noisy and sometimes slow to start but then fast to print in both black and white and color.",8245
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Plenty of features, but slow start-up speed - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) It can take quite a while for the printer to 'spin up' to the point where I'm a bit disappointed with the overall time it takes to print.",8247
1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Like other reviewers, the Cloud Print feature was a huge selling point--who wouldn't want to print wirelessly from iPad, iPod, Android, laptop, Chromebook, and desktop?",8253
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Moving on to the pros and cons: Pros: * After a 1-2 minute warm-up, the machine prints multiple pages quickly and cleanly * Print tray folds in when you're not using it and automatically falls open to hold printed pages--you don't have to manually open it (you can see I'm stretching for pros, here) * Ink seems to last a long time--after the nightmarish set up requiring 1/2 ream of configuration printing, I thought I would have to dig into the back up cartridges I purchased up front.",8255
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"* Bulky but compact--larger footprint than my old printer, but only by a couple of inches Cons: * Set up.",8257
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I will let other negative reviews inform prospective buyers of the dozens of set up hours, required range extenders if your house/apartment has walls between the router and the printer.",8258
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"After two weeks of not being able to connect to my access point upstairs, I realized that we would need to purchase a couple of extenders to make this thing work--mind you, our other portable devices work fine all over the house and the desktop that operates wirelessly in that room has experienced few connection issues in the past 4 years.",8259
1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I will repeat, when I go to my print menu on the Chromebook, iPad, desktop (I have since just plugged it in to lessen the amount of swearing my kids are exposed to) this darn thing is always offline.",8261
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"* Loses the connection frequently.",8263
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"This would be a non-issue if the machine didn't lose the access point connection every other day and require set up in order to print wirelessly.",8265
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"In a nutshell, unless your MX922 sits next to your wireless router, I would NOT recommend this machine as a wireless printing solution.",8268
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Poor connectivity, lousy instructions - Terrible instructions, repeated problems connecting and keeping synced with wireless router, lousy help from Canon online support.",8272
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poorly written manual - Prints fine and the price was reasonable.",8274
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"No printed manual and I just spent 10 minutes researching the on-line manual and trying to figure out how to print an envelope.",8277
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Print From E-mail, Google Cloud Print, Envelopes - (1) I only bought this when I saw the ""Google Cloud Print"" & ""Print from E-mail"" statements..",8280
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-- Neither works correctly, and prior apps for GCP no longer work (canon nor google chrome) Print from E-mail only works the DAY you set it up, but not the following.",8282
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Google Cloud Print ...",8284
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"No back trey feed ??",8287
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Print quality decent, terrible photo scanner - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) The printer is very slow to print.",8296
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"If the printer is in sleep mode it takes it about 2 1/2 minutes to wake up and run through its checks before printing a page.",8297
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The prints are good quality though when they eventually come out.",8298
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"The scanner is fine as a document scanner but terrible as a photo scanner.",8299
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"We have not used it much, but the wireless printing works flawlessly so far, and the print quality has been very good.",8305
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"it is quite large and definitely will not fit on a normal desk without taking up a large amount of space.",8307
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Loud but prints okay - Printer is fine.",8310
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Loud but prints okay.",8311
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Not nearly as fast as advertised.",8316
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Printer is slow and the wireless doesn't always work. ... - Printer is slow and the wireless doesn't always work.",8318
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"I have to turn the printer on, out of sleep mode, first, then wait until it is ready, then cross my fingers and hope it will print.",8319
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I t is very large, or I should say a large flat footprint.",8320
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) Excellent printing.....but can click and clack for minutes before spitting out results.",8323
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Prints very slowly, even in black and white... - This printer prints incredibly slow.",8326
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Prints without fuss and photos are amazing. - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) This replaces an Epson Artisan 837 that failed 5 times.",8329
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Got this Canon and for the first time our wireless wi-fi works!",8331
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Prints without fuss and photos are amazing.",8332
0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Takes up a little more room than others, but, easy Wi-Fi set up, not cheap looking like all HP's, might take a second or two longer to print, but, quality is fantastic, especially photos.",8334
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"It's a workhorse and worth twice the price!",8337
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yeah, it's a little slow to process, but not to print.",8338
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"I'm an amateur photographer and can't say enough about the ease of use and picture quality.",8342
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Its a little tricky to set up (there are 2 trays, not one) as the instructions could be a little better but otherwise, I highly recommend this printer.",8343
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I have a MX922 and have had it just a little over a year and now have the dreaded B200 error message.",8347
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Anyone who has ever had a computer related issue knows that tech support will have you trying all kinds of things to see if they can fix it before proclaiming it dead.",8351
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Canon tech support did not do that this time.",8352
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I've been a loyal Canon user for many years now but I can't afford to buy a ""disposable printer"" every year not to mention this printer is quite large and will be tossed in the trash.",8355
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"This piece of garbage printer is terrible.",8363
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"It takes forever to print about (5-7 minutes) Every time you turn the printer off and back on it takes a solid 10 minutes for it to complete ""processing.""",8364
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Scanning is a Problem - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) Anyone running Windows 7 should take a look at all the recent negative reviews.",8366
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Perhaps I could have lived with all the bother, but the final straw is that recent attempts at creating PDF's seem to create all sorts of havoc with my PC (running Windows 7).",8378
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Set up issue - Had a little trouble with set up.",8386
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Directions made reference to something which I could never locate.",8387
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wi-fi printing works fairly well.",8389
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Setup is easier than the instructions will show. - so far I just installed this printer and printed a few things.",8393
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"For example, to connect to the wifi it gives you some weird instructions.",8396
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"You don't have to connect any cables to anything or install any drives anywhere, just explore the different options listed on the screen for 2 seconds and you'll realize your internet connection will be displayed in the screen.",8398
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Also the package includes a CD, if you have the latest Macbook it doesn't have a CD slot.",8400
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Your computer will detect the device once it's setup to your wifi.",8402
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Short Lived, I expected more from Canon - Didn't survive two ink cartridge changes.",8403
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Simply tells me to load paper in the lower cassette.",8404
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Slow, difficult, annoying. - Setup is incredibly difficult with vague instructions (took a lot of Google search to figure it out).",8408
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Ink runs out very quickly.",8409
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Slow, very slow, in printing.",8410
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WiFi connection is problematic.",8411
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SLOW to print, disconnects frequently from wifi, forced to restart often, print from google drive works worse than wifi.",8416
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"So far, a mixed bag of experiences - I bit large foot print wise, but impressive in the range of functions it provides.",8417
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A bit slow on the print side, but, the resulting quality is very, very nice.",8418
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"The CD/DVD label printer has taken some time to figure out, but the end result is nothing short of awesome.",8419
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Not the easiest of multi-function machines to operate, yet still way ahead of other units at or above this units sale price.",8422
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Started breaking down at 3 months, unable to return - I've had similar Canon printers that lasted me 3-4 years and were good home office work horses.",8423
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"This one started off fine despite a couple of odd things like no rear tray and a difficult to use 2nd tray instead, but thought it would be fine.",8425
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A week or two later, the printer started making this incredibly loud screeching noise EVERY TIME it prints.",8427
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Like loud enough to wake the dead.",8428
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Support is horrible, printer stopped working after a year.",8431
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Last week got a B200 error message.",8434
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Terrible scanner - If you are looking for a good scanner stay far away from the MX922.",8443
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"I have spent the last 4 hours trying to figure out how to get it to make decent scans of documents.",8444
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The only way I've found to adjust brightness and contrast of images is in ScanGear advanced mode but the problem is that you don't have any preview image to work off of.",8447
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The setup took me maybe an hour.",8455
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"My wife's computer is hard wired into it because she doesn't use google, but I take advantage of the cloud printing on my desktop and laptop.",8456
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Then the printing is slightly tedious where it'll ask you where to print and you gotta hit cloud print and then select it.",8459
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"This is kind of obvious but frustrating too, that the printer has to be on - it makes sense but I curse the world when I gotta do it -> if I can print wirelessly from the cloud it should have enough sense to turn the damn thing on.",8460
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The printing is fine, clear and looks good - I haven't used the scan, copy or fax function yet so cannot comment on them.",8463
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The printing is fine, clear and looks good.",8464
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I find the printer to be slow on initial start up.",8465
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"The scanner is mediocre and definitely a step down if ... - The scanner is mediocre and definitely a step down if you are accustomed to using a Fujitsu.",8467
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"For some reason, the color ink levels keep decreasing though I am not using them.",8468
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Print quality for the first set of cartridges was nice. 2nd set of cartridges worked for a week or so then stopped.",8472
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"What a piece of garbage and total waste of money.",8475
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sometimes when I try to print, the printer spends 3-5 minutes ""preparing"" to print, making a lot of grinding and clanking noise in the process.",8482
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Other times I try to print and get error message #300 telling me that my device is not connected to the printer, which is not the case.",8483
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"It never stays connected to the network and we constantly have to turn it off and turn it back on in order to print...just annoying really.",8489
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Plus....it's huge.",8490
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"My husband ordered it...not me...and so I didn't have a say but it is just too big for an everyday printer.",8491
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"The worst part is it uses up the ink way too quickly.",8492
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"It takes forever to get ready to print and it eats ink.",8495
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"This one prints great, scans even better - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) I've had Canon printers for years.",8497
