Sentence#,Wireless Setup,Wireless Connectivity,Windows Compatibility,Selling Price,Paper Feed,Overall Print Quality,Non-specific/Unknown,iOS Compatibility,Ink Consumption,Competitor Product Comparison,Audible Noise,Overall Customer Service,Cloud Connectivity,Paper Jam,Color Print Quality,Monochrome Print Quality,Build Quality,Print Speed,CD/DVD Printing,Initialization Speed,Driver Performance,Sentence,Wireless Setup_predicted,Wireless Connectivity_predicted,Windows Compatibility_predicted,Selling Price_predicted,Paper Feed_predicted,Overall Print Quality_predicted,Non-specific/Unknown_predicted,iOS Compatibility_predicted,Ink Consumption_predicted,Competitor Product Comparison_predicted,Audible Noise_predicted,Overall Customer Service_predicted,Cloud Connectivity_predicted,Paper Jam_predicted,Color Print Quality_predicted,Monochrome Print Quality_predicted,Build Quality_predicted,Print Speed_predicted,CD/DVD Printing_predicted,Initialization Speed_predicted,Driver Performance_predicted
7324,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Our laptops cannot detect it on our home network.,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18152,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"The Link Quality indicates the signal quality excluding the noise while communicating, ranging from 0% to 100%.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10386,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Re: MX922 loses wireless connection - My MX922 had exactly the same problem; it dropped its connection to the router in 5-10 minutes and the only way to reestablish the connection was to power the MX922 down and power it up.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9543,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,The only hiccups I have noticed so far is that it is noisy and when printing for the first time takes a good while.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,One Star - broke 4 months after use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18861,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Sent it back and bought an HP.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4034,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Excellent Value Printer - What's great about it: The ink is lasting a long time and is relatively inexpensive to replace.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Press the Setup button.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12234,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,A Canon technical support representative will be happy to help.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"i HATE IT - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) error 9000 today, for 10 days it kept telling me there was no paper in cassette!",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"However, the wireless does not stay connected.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,you get what you pay for - Not a bad printer a bit slow using WIFI.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"When it finally finished installing and started running a registration feature, I was so annoyed that I just hit a box that said ""Yes"" and, strangely enough, it complied.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14883,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I have to unplug the power cable and plug it back in to power on the printer but the error code comes up again.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16248,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"There's also at least a 3-4 min delay when you print your first document off your PC, as well as turning off the machine.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"I am trying to connect my MX922 to my MAC now by USB cable, but I can't get it to print.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Hi mg6320BLURRY, When the text and images printing from the printer are blurry, and Canon genuine ink tanks are already being used in the unit, we recommend performing at least one cleaning and two deep cleanings on the unit, performing a print head alignment, and cleaning the encoder film of the printer to try and resolve the issue.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,It helps keep the text more crisp looking and a 500-page ream for $8 is quite reasonable and I highly recommend purchasing such.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2714,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,It has a quiet mode which is very quiet and it it is fairly fast.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15343,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The printer will feed from the upper tray when the document is set to a smaller paper size.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9037,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Re: Canon Pixma MX922 Wont Scan to PC - Hi GraceAlone, My Image Garden can be used to scan your photos.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
19257,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Said there was a 404 error, paper jam but troubleshooting and even taking it to Staples and office Depot they couldn't figure out what was wrong.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"When turning it on it makes all sorts of clicks, turning sounds, unlike my previous Canon Pixma.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Just prints slow. - The printer is large and you can feel the weight.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4611,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- What's great about it: It prints fast with great quality, haven't started my pics yet but I am hopeful they will be amazing!",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16587,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Great Value!,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16951,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I connect the printer wirelessly with PC (Win 7).,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7498,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"It is a bit finicky sometimes, especially the document feeder is scan mode and the support is pretty sketchy...which surprised me from Canon.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14027,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,When I print from my desktop (right next to the printer - wireless) i get just the one copy I indicated.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Pretty large and the construction of it is solid with all the doors and trays that open.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The photo tools are great and the printer communicated with my canon camera.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,the blows threw so much ink and it is SO EXPENSIVE...,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Even after removing all the material and tapes, I kept getting error message.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7916,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Perhaps I could have lived with all the bother, but the final straw is that recent attempts at creating PDF's seem to create all sorts of havoc with my PC (running Windows 7).",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15448,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Open the Paper Output Tray and then open the Output Tray Extension.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"It thrashes away and grinds before it prints, then more thrashing about while printing,then, after you have recovered from all the loud noise, it suddenly does more post-printing thrashing about!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scanning document through ADF is very sensitive to any buckle in paper (did not have that issue with mx700 to scan my expense reports with receipts taped on paper).,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9901,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"blah blah blah"" message on my MX922 printer.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I finally went straight to the Printer interface and registered the printer on the Cloud from there, using the URL sheet it prints out, and manually connected it to my Router (WBS auto connect/setup would not work after trying for 2 hours).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"In Canon IJ Scan Utility, click on the drop menu that shows Product Name and select the ""MX920 series Networked"" as shown below.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6534,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unit drops off line every night and has to be reset by removing power to my router to renew connection.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Re: MX922 not connecting wirelessly - I did disable the Lan DXR and the IPv6 and it is working much faster as well as not losing the internet connection any more.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Things I don't like so much: it takes a few minutes to warm up.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11182,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,set up the mac- had to fight with it- then 3 hours later just pops up.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13387,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"It makes the right sounds, but no action.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"I deleted the drivers, downloaded the most recent drivers and reinstalled.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12428,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Re: Brand New Canon Pixma MX922 Error Code inquiries - The orange tapes?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The installation was not the problem.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14023,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"To ensure the most accurate information is provided, we will need to know the version of Windows or Mac in use.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"It sounds like a cheap printer, but as long as the prints come out well, I'm happy.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,They even helped with setup.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"It was somewhat of a slow clunker but it did print pretty good, and scanned very nicely.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Everyone must have placed their review within the first 20 minutes of opening it, because this thing is a piece of junk.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The machine needs to be powered up all ... - The older version allowed the user to load letter envelopes into the envelope tray and select between paper or envelope.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Canon Pixma MX922 - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) The printer was easy to set up.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"When ScanGear appears, please click on the Advanced Mode tab.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3496,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Not great for Mac computers - Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) I own a mac computer and I constantly have to turn off and on the printer so that my computer recognizes it.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17481,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I've tried installing the Canon software - but it can't find the printer on the wireless network.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,To be specific: Out of the box the set up was pretty easy until I attempted to set up the wireless connection- what a nightmare!,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3499,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"- Canon PIXMA MX922 Wireless Color Photo Printer with Scanner, Copier and Fax (Office Product) Only the price of the ink cartridges make this Canon less than a 5-star product.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16035,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Now, I was hesitant to buy this printer because reviews from PC techs weren't very good.",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9663,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"Noisy and slow - I've had this for only a short time, but I'm somewhat under-whelmed by this model.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6663,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Seems to lose connection when printer goes into sleep mode (?).,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13686,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Please check if the printer is either connected or turned on' (rough translation, i'm using a dutch computer).",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11984,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I am very familiar with Windows and checked this setting.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9514,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,It did and it was a good quality photo that it printed.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12213,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I have a Canon Pixma Printer Mx922 it's been printing fine until a few minutes ago then I got a message to disconnect the power and consult the manual.,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6861,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Over the past few weeks I've discovered that if the printer goes to sleep for an extended period it frequently ""loses"" it's WiFi connection and nothing I do from my PC will let me print to or scan from it.",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9641,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Canon PIXMA MX922 multifunction printer. - I owned MX892 only 2 and half years before, with error message B (200) saying turn off power and sending in for check, so I end up to purchase new MX922, installation is easy and straight forward.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8098,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I usually don't have a problem navigating the set up of things, even the never straight forward task of pairing a wireless printer with a computer, but this has got to be a joke.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16252,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"I recently went furniture shopping and wanted to print out a simple picture of a couch I liked, that I took with my iPhone, on regular printer paper using AirPrint.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2622,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The print quality is acceptable if one never wishes to print images larger than 8.5 X 11.good but far from great, but that is to be expected with machines of this genre.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manual Printer Driver Removal ============================= The procedure above the lines gives you a clean start to install the printer.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10534,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Re: I am trying to print wirelessly from my computer and the images are printing but not the text. - I have a Windows 7 operating system,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cheaply made and slow.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Like all printer manufactures they make their money on the ink so it only comes with the minimum amount before you have to spend another bundle on ink.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8130,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"I have purchased (though not yet used a compatible, multi-pack ink from Arthur Imaging via Amazon that might solve the expensive ink problem, assuming it works and remains available for purchase).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6648,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,My relatively new Canon printer 922 PIXMA keeps going offline for no reason.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6853,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The old MX870 worked fine until it died but this new MX922 doesn't work correctly on my WiFi network.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3470,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Not sure if that meant a problem with the printer, or a problem with my laptop.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
